"","CNTSCHID","BELONG","ST001D01T","AGE","ST004D01T","MOTIVAT","COOPERATE","EMOSUPS","unfairteacher","ESCS","ST038Q01NA","ST038Q02NA","ST038Q03NA","ST038Q04NA","ST038Q05NA","ST038Q06NA","ST038Q07NA","ST038Q08NA","SCHSIZE","CLSIZE","SCHLTYPE"
"3653",15200115,"-,7657",8,"15,33",1,"-,1651",",4252","-1,3298",13,",2163",7,7,1,1,1,1,1,1,1081,38,2
"3654",15200115,"-1,8566",10,"15,42",1,"1,3961","-,9124",",0264",11,"-1,407",7,7,3,3,1,1,1,3,1081,38,2
"3655",15200115,"-1,0701",10,"15,75",1,"-1,3215","1,5899","-1,9546",9,"-,8467",7,7,4,4,1,1,1,2,1081,38,2
"3656",15200115,"-,3489",10,"16,17",1,"-,7662","-,2882","-,889",7,",2341",7,7,1,1,1,1,1,1,1081,38,2
"3657",15200116,",1674",8,"15,83",2,"1,0385","-2,085","-1,6104",11," ",7,7,2,1,1,1,1,1,126,13,3
"3658",15200116,",3019",7,"15,75",1,"-1,5301","-,5615","-2,0483",17,"-,6915",7,7,1,1,2,1,1,1,126,13,3
"3659",15200116,",0248",8,"15,33",1,"-,0056","-,618","-,2511",9,"-,2319",7,7,1,2,1,2,1,3,126,13,3
"3660",15200116,"-,1266",8,"15,83",1,",3236","-1,0775","-,0436",6,"-1,3911",7,7,1,2,1,1,1,1,126,13,3
"3661",15200116,"-1,6305",7,"15,58",2,"-,1651","-1,198","1,0991",18,"-1,4962",7,7,3,4,2,3,3,4,126,13,3
"3662",15200116,"2,5915",8,"15,67",2,"1,1359","-,7876","1,0991",3," ",7,7,1,1,1,1,1,1,126,13,3
"3663",15200116,"-,3429",7,"16,08",2,",8101",",395","1,0991",16,"-1,1104",7,7,1,1,1,1,1,1,126,13,3
"3664",15200116,"99",8,"15,58",2,"99","99","1,0991",99,"-,1808",7,7,9,9,9,9,9,9,126,13,3
"3665",15200117,"99",10,"15,75",1,"99","99","99",99," ",7,7,NA,NA,NA,NA,NA,NA,2300,43,3
"3666",15200117,",412",10,"16",1,"-,1651","-,2882","1,0991",6,",6615",7,7,1,1,1,1,1,1,2300,43,3
"3667",15200117,"-,3381",10,"15,67",2,"1,8543","-,2882","1,0991",7,"-2,2661",7,7,2,1,1,1,1,1,2300,43,3
"3668",15200117,",0575",10,"15,75",1,"-,8771","-,2882","1,0991",7,",1042",7,7,2,2,1,1,1,1,2300,43,3
"3669",15200117,"-,1515",10,"15,58",2,"-,4495",",5759","-,889",6,",8159",7,7,1,1,1,3,1,1,2300,43,3
"3670",15200117,"-,5064",10,"15,5",2,",705","-,2882","-3,0789",7,"-,6084",7,7,1,1,1,1,1,1,2300,43,3
"3671",15200117,",5423",9,"15,33",2,"-,4954","-,4374",",1018",7,"-,6471",7,7,1,1,2,1,2,2,2300,43,3
"3672",15200117,"2,5915",10,"15,92",1,"1,3961",",395","-,4263",9,"-,0026",7,7,1,1,1,1,1,1,2300,43,3
"3673",15200117,",9357",10,"15,83",1,",4631","-,2882","-3,0789",9,"-,8826",7,7,2,1,1,1,1,2,2300,43,3
"3674",15200117,",6642",10,"15,75",1,",4631",",395","-,3954",6,"-1,3036",7,7,1,1,1,1,1,1,2300,43,3
"3675",15200117,",6642",10,"15,42",1,"1,8543","-,2882","1,0991",7,"-1,1604",7,7,1,1,2,1,2,2,2300,43,3
"3676",15200117,",6642",10,"15,5",2,",4631","1,3264","1,0991",8,"-1,0146",7,7,1,1,1,1,1,1,2300,43,3
"3677",15200117,",4638",10,"16,08",2,"1,8543","1,1414","-1,9546",7,"1,0743",7,7,1,2,1,1,1,1,2300,43,3
"3678",15200117,",0248",10,"15,67",2,"-,1651","-,7876","-,2511",13,"1,0671",7,7,2,2,2,2,1,1,2300,43,3
"3679",15200117,",3549",10,"15,67",2,",4631",",9675",",1711",11,"-1,8773",7,7,1,1,1,9,1,1,2300,43,3
"3680",15200117,"-,1715",10,"15,83",1,",6611","2,2879","1,0991",8,"-1,1334",7,7,1,1,1,1,1,1,2300,43,3
"3681",15200117,",1516",10,"16,17",1,",1717","1,5899","-3,0789",7,"-1,2361",7,7,1,1,1,1,1,1,2300,43,3
"3682",15200117,",4801",10,"15,75",2,"-,5643","-,618","-1,1217",16,"1,2295",7,7,1,3,1,1,2,1,2300,43,3
"3683",15200117,"-,5917",10,"15,92",2,"-,109","-,2882","-,889",8,"-2,0485",7,7,1,2,1,1,1,1,2300,43,3
"3684",15200117,"-,082",10,"16,17",1,",3377","1,3264","-,889",7,",3979",7,7,1,1,1,1,1,2,2300,43,3
"3685",15200117,"1,5611",10,"15,83",1,"-,9331",",8242","-2,5238",12,",8189",7,7,1,1,1,1,1,1,2300,43,3
"3686",15200117,"2,5915",10,"15,33",2,"1,8543",",1885","-1,3869",14,"1,377",7,7,2,2,2,2,2,2,2300,43,3
"3687",15200117,",0248",9,"15,42",1,",3377","-,2882",",5658",6,"-1,1711",7,7,1,9,1,1,1,1,2300,43,3
"3688",15200117,"-,866",11,"16,33",1,",8101","1,164","1,0991",6,",7958",7,7,1,1,1,1,1,1,2300,43,3
"3689",15200117,"-1,8419",10,"15,67",1,",4631",",395","1,0991",6,"-,2627",7,7,1,1,1,1,1,1,2300,43,3
"3690",15200117,"-,4838",10,"15,58",1,"-,8771",",0407",",1711",11,"-,9033",7,7,1,1,1,1,1,4,2300,43,3
"3691",15200117,"1,5043",10,"15,92",2,",8101",",2835",",5658",6,"-,298",7,7,1,1,1,1,1,1,2300,43,3
"3692",15200117,"-1,8419",10,"15,92",1,"1,3961","-,2882","-,4263",8,"1,1832",7,7,1,1,1,1,1,1,2300,43,3
"3693",15200117,"-,1985",10,"15,67",2,"1,8543","-,2882","-,889",9,",5782",7,7,1,1,1,1,1,2,2300,43,3
"3694",15200117,"-,5064",10,"16,08",1,",9799","-,4374","1,0991",6,"-1,0284",7,7,1,1,1,1,1,1,2300,43,3
"3695",15200117,"1,5043",10,"15,5",1,"1,3961","1,164","-,0436",10,"-,6769",7,7,1,2,1,1,1,2,2300,43,3
"3696",15200117,"2,5915",10,"15,67",1,"1,1359","2,2879","1,0991",6,"-1,8918",7,7,3,1,2,1,1,1,2300,43,3
"3697",15200117,"-2,1603",10,"15,42",2,",2296",",4252",",025",10,",8432",7,7,1,1,1,1,1,1,2300,43,3
"3698",15200117,",0248",10,"15,67",2,"1,8543","-,2882","1,0991",9,"-,3826",7,7,1,2,1,2,1,1,2300,43,3
"3699",15200117,"-,2588",10,"15,92",1,"-,4886","-,8088",",1711",11,"-2,3517",7,7,1,1,1,1,1,1,2300,43,3
"3700",15200117,"-3,1297",10,"15,58",1,"1,8543","2,2879","1,0991",8,"-1,0737",7,7,1,1,1,1,1,1,2300,43,3
"3701",15200117,"2,5915",10,"15,67",2,"-,2111","-,7876","-,4263",6,"-1,2074",7,7,1,1,1,1,1,1,2300,43,3
"3702",15200117,",3171",10,"15,33",2,"1,3961","-,4374","-3,0789",12,",7436",7,7,1,1,1,3,1,1,2300,43,3
"3703",15200117,"1,398",10,"16,08",1,"1,8543","2,2879",",5658",9,",4959",7,7,1,1,1,1,1,1,2300,43,3
"3704",15200117,"-,7244",10,"15,58",2,"1,8543","-,2882",",0264",9,"-1,3741",7,7,1,1,1,1,1,1,2300,43,3
"3705",15200118,",1107",10,"16,08",2,",9799","-,7072",",5658",11,",4863",7,7,1,1,1,1,1,1,99999999,99,1
"3706",15200118,",0575",10,"15,67",1,",3377",",4252","1,0991",6,",9672",7,7,1,1,1,1,1,1,99999999,99,1
"3707",15200118,",6642",10,"16,25",1,",0078","-,0077",",4662",6,",8982",7,7,1,1,1,2,1,2,99999999,99,1
"3708",15200118,"2,5915",10,"15,58",1,"1,8543","1,5604","1,0991",6,"-,0139",7,7,1,1,1,1,1,1,99999999,99,1
"3709",15200119,"-,6749",10,"16,25",1,"1,3961",",9455","-,2495",8,",9813",7,7,1,1,1,1,1,3,476,33,2
"3710",15200119,"2,5915",10,"16,08",1,",8101","2,2879","1,0991",6,"1,1476",7,7,1,1,1,1,1,1,476,33,2
"3711",15200119,"-,4089",10,"15,33",1,"-,7662","2,2879","1,0991",8,",7551",7,7,1,1,1,1,1,1,476,33,2
"3712",15200119,"-,3381",10,"15,75",1,"-,1651","-,2882","1,0991",6,"-,8029",7,7,1,1,1,1,1,1,476,33,2
"3713",15200119,",9646",10,"16",2,",9799","2,2879","1,0991",10,"-,8745",7,7,1,1,1,1,1,1,476,33,2
"3714",15200119,",1308",10,"15,83",2,"1,8543",",8242",",5658",13,",0528",7,7,1,1,1,1,1,2,476,33,2
"3715",15200119,"-1,0199",10,"15,5",1,",8598",",4252","1,0991",6,"1,2548",7,7,1,2,1,1,1,1,476,33,2
"3716",15200119,"1,5043",10,"16,25",2,",5387","1,3264","-,2495",6,",4589",7,7,1,1,1,1,1,2,476,33,2
"3717",15200119,"-,5064",10,"15,92",1,"-1,7326","-,2882","-1,0226",6,"-,0353",7,7,1,1,1,1,1,1,476,33,2
"3718",15200119,",412",10,"15,75",1,",1111",",8242","-3,0789",6,",3818",7,7,1,1,1,1,1,1,476,33,2
"3719",15200119,",7701",10,"15,67",1,"1,8543",",6615","-,889",6,"-,1432",7,7,1,2,1,1,1,1,476,33,2
"3720",15200119,"-,3381",10,"16,17",2,"-1,0701","-,2882","-,2511",7,",2044",7,7,1,1,1,1,1,1,476,33,2
"3721",15200119,",5901",10,"16,08",1,"1,3961",",4252","1,0991",6,"-,6414",7,7,1,1,1,2,1,2,476,33,2
"3722",15200119,",9357",10,"15,42",1,"-,9233",",7461","1,0991",8,"-,2408",7,7,1,1,1,1,1,1,476,33,2
"3723",15200119,"-,779",10,"15,42",2,"-1,358",",8242",",1004",8,"-,5438",7,7,1,1,1,1,1,1,476,33,2
"3724",15200119,",6642",10,"15,75",1,",3377",",5637","1,0991",9,"-,6286",7,7,2,1,1,1,1,2,476,33,2
"3725",15200119,",4597",10,"16",1,",4094","2,2879","-,889",6,"1,1067",7,7,1,1,1,1,1,1,476,33,2
"3726",15200119,"-1,4311",10,"15,92",1,"1,8543",",4252","-,1749",11,",764",7,7,2,3,1,1,2,3,476,33,2
"3727",15200119,",412",10,"15,67",1,",4631","-,2882","1,0991",7,"1,3101",7,7,1,1,1,1,1,1,476,33,2
"3728",15200119,",2748",10,"15,75",1,"-1,7727","-1,0775",",1018",10,"-1,4228",7,7,1,1,1,1,1,1,476,33,2
"3729",15200119,"-,1985",9,"16",2,",075",",5759",",025",6,"-1,5121",7,7,1,1,1,1,1,1,476,33,2
"3730",15200119,"-,1985",9,"15,33",1,",4631",",7461","1,0991",13,"-1,1265",7,7,1,1,1,1,1,1,476,33,2
"3731",15200119,",0248",10,"15,58",2,",0543",",395","-,889",10,",6502",7,7,1,9,2,2,2,1,476,33,2
"3732",15200119,"-3,1297",8,"15,67",2,",8101",",9675","1,0991",9,",0884",7,7,1,1,1,1,1,1,476,33,2
"3733",15200119,",3549",10,"15,42",1,"-,9207","1,5899",",3838",11,"-1,1314",7,7,1,1,1,1,1,1,476,33,2
"3734",15200120,"-,6334",9,"16,17",2,",1717","-,2882","-,2495",14,"-,4945",7,7,3,1,1,1,1,1,1080,28,9
"3735",15200120,",3171",10,"16,08",2,",8101",",8242","1,0991",6,"-,9562",7,7,1,1,1,1,1,1,1080,28,9
"3736",15200120,"2,5915",10,"15,75",2,"-,1651","-,2882",",1004",18,"-1,144",7,7,1,1,1,1,1,1,1080,28,9
"3737",15200120,"-,5712",10,"16,25",2,",9799","2,2879","1,0991",11,"-1,2126",7,7,1,1,1,1,1,1,1080,28,9
"3738",15200120,"-,604",9,"15,75",1,"-,4849","-1,3881","-,1691",11,"-1,249",7,7,1,1,1,1,1,1,1080,28,9
"3739",15200120,"-1,1162",10,"15,75",1,",5237",",8242","-1,1236",18,"-,6657",7,7,3,1,1,2,1,2,1080,28,9
"3740",15200120,",0248",8,"15,33",1,"-,2803","-1,6454","-3,0789",8,"-,798",7,7,1,1,1,1,1,1,1080,28,9
"3741",15200120,"-,5064",10,"16",1,"-,5996","-1,3606","-,8863",6,"-2,8296",7,7,1,1,1,1,1,1,1080,28,9
"3742",15200120,"-,4838",10,"15,92",2,",8101","-1,4606","1,0991",6,"-2,419",7,7,1,1,1,1,1,1,1080,28,9
"3743",15200120,"-,1261",9,"16,17",2,"-,9854",",5759","1,0991",14,"-,8222",7,7,1,1,1,1,1,1,1080,28,9
"3744",15200120,",9646",10,"16,08",2,",8101",",8242","1,0991",8,"-1,5055",7,7,1,1,1,1,1,1,1080,28,9
"3745",15200120,"-,082",10,"15,42",1,"-,4363","-,3266","-1,8287",9,"-1,8142",7,7,1,1,2,1,1,4,1080,28,9
"3746",15200120,"-,6016",10,"16,08",2,",0078","-,9705",",1018",6,"-1,5023",7,7,2,1,1,1,1,1,1080,28,9
"3747",15200120,"-,9846",10,"15,5",2,"-1,2686","-1,4719",",3838",14,"-,5396",7,7,2,4,1,3,3,2,1080,28,9
"3748",15200120,"-,6239",10,"15,67",2,"-,1651","-,2882","-,889",12,"-1,5317",7,7,1,1,1,1,1,1,1080,28,9
"3749",15200120,",2198",9,"15,83",2,"-,0852",",9455","1,0991",6,"-,2433",7,7,1,1,1,1,1,1,1080,28,9
"3750",15200120,",5099",9,"15,83",1,"1,8543","2,2879","1,0991",6,"-,7778",7,7,1,1,1,1,1,1,1080,28,9
"3751",15200120,"-,4274",10,"15,67",2,"-,2006","1,3264","-,3306",12,"-1,0436",7,7,1,1,2,1,1,2,1080,28,9
"3752",15200120,"-,5174",10,"15,67",2,",4094",",9675","1,0991",9,"-,932",7,7,1,2,1,1,1,1,1080,28,9
"3753",15200120,"-,3381",10,"16,08",1,"1,8543","-,2882","1,0991",7,"-1,2378",7,7,1,1,1,1,1,1,1080,28,9
"3754",15200120,"1,398",10,"16,17",2,"-,0619",",395","1,0991",7,"-,7717",7,7,1,2,1,1,1,1,1080,28,9
"3755",15200120,",4438",9,"15,83",1,",2861","-,2882","-1,3298",6,"-,5532",7,7,1,2,1,1,1,2,1080,28,9
"3756",15200120,"-,378",10,"16,08",2,"99","1,3264","-,889",11,"-1,3529",7,7,1,3,1,1,1,1,1080,28,9
"3757",15200120,"-1,7727",9,"15,83",2,",9399","2,0479","1,0991",99,"-1,5663",7,7,1,1,1,1,1,1,1080,28,9
"3758",15200120,"-,3105",10,"16",2,"1,8543","1,5899","1,0991",8,"-,2101",7,7,1,1,1,1,1,1,1080,28,9
"3759",15200120,"-,707",9,"15,58",1,",3377","-,4374","1,0991",10,"-2,0445",7,7,9,1,1,1,1,2,1080,28,9
"3760",15200120,"1,5611",11,"16,25",2,"-,1651","-,2882","1,0991",6,"-1,8822",7,7,1,1,1,1,1,1,1080,28,9
"3761",15200120,"1,0269",8,"15,83",2,",5387","-,9705",",1711",9,"-1,832",7,7,1,1,1,1,1,1,1080,28,9
"3762",15200120,",0573",10,"16,17",2,"-,7715","-1,1045","1,0991",10,"-1,2727",7,7,1,1,2,1,1,2,1080,28,9
"3763",15200120,",5943",10,"15,75",2,",1246","-,9124",",025",9,"-2,5461",7,7,1,1,1,1,1,1,1080,28,9
"3764",15200120,",514",9,"15,42",2,"-,0056","-1,0551",",2493",13,"-,8244",7,7,1,1,1,1,1,4,1080,28,9
"3765",15200120,",3791",10,"15,92",2,"1,8543","-,2882",",4662",8,"-1,54",7,7,1,1,1,2,1,1,1080,28,9
"3766",15200120,"-,9103",9,"16,08",2,",2405","-1,5209","-,2511",15,"-2,0984",7,7,4,4,3,4,2,3,1080,28,9
"3767",15200120,",5643",10,"16,17",2,",2296","-,8088","-1,654",10,"-,3253",7,7,1,1,1,1,1,1,1080,28,9
"3768",15200120,",1802",10,"15,5",1,",9068","-,7876","-1,6136",10,"-1,7927",7,7,1,1,1,2,1,1,1080,28,9
"3769",15200120,"1,0676",10,"15,58",2,"1,8543","2,2879",",0264",9,"-,6935",7,7,1,1,1,1,1,1,1080,28,9
"3770",15200120,"-,3381",9,"15,58",2,"-,5996","-,6323",",4662",12,",3023",7,7,1,1,1,1,1,1,1080,28,9
"3771",15200120,"2,5915",9,"15,5",2,"1,8543","1,4116","-3,0789",6,"-,4278",7,7,1,1,1,1,1,1,1080,28,9
"3772",15200120,",4438",10,"15,92",2,",4631","-,9705","1,0991",10,"-1,3727",7,7,1,1,1,1,1,1,1080,28,9
"3773",15200120,"99",10,"16,17",2,"99","99","99",99," ",7,7,NA,NA,NA,NA,NA,NA,1080,28,9
"3774",15200121,"-,0275",10,"15,92",1,"-2,4615","-2,291","-,2511",8,",4455",7,7,1,1,1,1,1,1,1734,28,1
"3775",15200121,",2947",10,"16,25",2,",2405","-,2882","1,0991",8,"1,1055",7,7,2,1,1,1,1,1,1734,28,1
"3776",15200121,"1,5043",9,"16,17",2,",1928","-1,319","1,0991",10,",4278",7,7,1,1,1,1,1,1,1734,28,1
"3777",15200121,",412",10,"15,58",1,",9799","-,2882",",1018",7,",3121",7,7,1,1,1,1,1,1,1734,28,1
"3778",15200121,"-,3381",10,"15,92",2,",5387","-,2882","1,0991",6,"-,9266",7,7,1,2,1,1,1,2,1734,28,1
"3779",15200121,",2067",10,"15,58",2,"-,4982","-,2882","1,0991",6,",0777",7,7,1,1,1,1,1,1,1734,28,1
"3780",15200121,"-,0944",11,"16,25",2,",1246","1,3264","1,0991",7,"1,3267",7,7,1,1,1,1,1,1,1734,28,1
"3781",15200121,"-1,7548",9,"15,67",2,",5387",",5759",",5658",12,",8914",7,7,2,2,3,2,2,2,1734,28,1
"3782",15200121,"2,5915",10,"16,08",2,",4631",",395","-,3306",6,"-,3366",7,7,1,1,1,1,1,1,1734,28,1
"3783",15200121,",1985",10,"15,42",1,",8598","1,164",",4662",6,"1,3633",7,7,1,1,1,1,1,1,1734,28,1
"3784",15200121,",3346",9,"16,08",1,"1,3961","-,3266",",3838",9,"1,4555",7,7,2,1,1,2,1,1,1734,28,1
"3785",15200121,"-1,3432",10,"16",1,"-,3263","-,9705","-,889",11,"-,8407",7,7,2,3,1,1,1,3,1734,28,1
"3786",15200121,",6642",10,"15,42",1,",4601","-,6592","1,0991",6,"1,4347",7,7,1,2,1,2,1,2,1734,28,1
"3787",15200121,",412",10,"15,33",1,",8101","-,2882",",5658",7,"-,9588",7,7,1,1,1,1,1,1,1734,28,1
"3788",15200121,",8589",10,"16,17",1,",2296","1,4116","-,2495",6,",9302",7,7,1,1,1,1,1,1,1734,28,1
"3789",15200121,"-,4725",10,"15,83",1,",0078","-1,9578","-,5268",10,",5245",7,7,1,2,1,1,1,3,1734,28,1
"3790",15200121,"1,398",9,"16,08",1,",0614","-1,3606","-,889",16,",1307",7,7,1,1,1,1,3,2,1734,28,1
"3791",15200121,",6642",10,"16,17",2,",1111","-,8088",",4662",7,"-,8376",7,7,1,1,1,1,1,1,1734,28,1
"3792",15200121,"-,0099",10,"16",2,"-1,2663","-1,0775",",1711",18,"-,9346",7,7,1,1,1,1,1,1,1734,28,1
"3793",15200121,"-,5064",10,"15,83",2,"-,4849","-,2882","-,889",6,"-1,1156",7,7,1,1,1,1,1,1,1734,28,1
"3794",15200121,"-1,0682",10,"15,5",1,"-1,4136","1,3264","-3,0789",13,"-,4132",7,7,1,1,1,1,1,1,1734,28,1
"3795",15200121,",3171",11,"16,25",1,"1,8543","1,5604","-,4263",7,"1,0753",7,7,1,1,1,1,1,1,1734,28,1
"3796",15200121,"-,664",10,"15,75",1,",5387","-,9124",",3821",16,"-,3758",7,7,1,3,1,2,1,3,1734,28,1
"3797",15200121,",3645",10,"15,33",2,",1111","-,2882","-,889",11,"-,3454",7,7,2,1,1,2,2,1,1734,28,1
"3798",15200121,",9958",10,"15,92",2,"-1,1391",",0407","1,0991",8,"-1,1887",7,7,2,2,1,3,2,2,1734,28,1
"3799",15200121,"-,9857",10,"15,67",1,"-,8771","-,9705","-,889",10,",0893",7,7,1,1,1,1,1,1,1734,28,1
"3800",15200121,"-,5917",10,"16",2,"-,0495",",9455","-,2495",9,",7564",7,7,2,2,1,1,1,1,1734,28,1
"3801",15200121,",7934",10,"15,33",2,"-,0495","-1,0775","-,3306",15,",9082",7,7,2,1,2,3,1,1,1734,28,1
"3802",15200121,",4801",10,"16",2,"-,5969","1,5604","1,0991",7,"-1,3249",7,7,1,1,1,1,1,1,1734,28,1
"3803",15200121,"2,5915",9,"15,33",2,"1,8543",",9675","1,0991",6,",5025",7,7,1,1,1,1,1,1,1734,28,1
"3804",15200121,"-1,7625",10,"16,08",1,",5387","-,6455","-2,1897",10,"-,253",7,7,2,2,1,1,1,2,1734,28,1
"3805",15200123,"-,5064",8,"15,83",2,"-,2908","-,0077","-,3372",7,"-,6648",7,7,2,1,1,1,1,2,75,13,2
"3806",15200123,",1725",7,"15,58",1,",3377","-,9299","1,0991",6,"-,6328",7,7,1,1,2,1,1,1,75,13,2
"3807",15200124,"-,1439",8,"15,42",2,"-,7003","-1,6564","99",11,",7153",7,7,1,1,1,1,1,1,204,18,2
"3808",15200125,"-1,0123",9,"16",2,",4631","-,7876","-,889",99,"-,3907",7,7,9,9,9,9,9,9,2138,38,2
"3809",15200125,"-,7346",10,"16",1,"-,2803","-,9705",",1004",7,"-2,6634",7,7,1,1,1,1,1,1,2138,38,2
"3810",15200125,"-,604",10,"15,75",2,",3377","1,0205","1,0991",8,"-1,3892",7,7,4,4,2,3,2,2,2138,38,2
"3811",15200125,"-,3381",10,"16,08",2,"-,5748","-,2882","1,0991",11,"-,1605",7,7,1,1,1,1,1,1,2138,38,2
"3812",15200125,"-,1144",9,"16,08",1,",1218","99","-,889",9,"-1,1228",7,7,1,1,1,1,1,2,2138,38,2
"3813",15200125,"-,1114",10,"16",1,"-,3927","1,5604","-1,6532",8,"-2,6117",7,7,1,1,1,1,1,1,2138,38,2
"3814",15200125,",3968",10,"15,5",1,"1,1359",",5759","-3,0789",11,"-,9428",7,7,1,1,1,1,1,1,2138,38,2
"3815",15200125,"-1,0059",9,"15,67",1,",6611",",5759",",3821",7,"-3,2767",7,7,2,2,2,3,2,4,2138,38,2
"3816",15200125,"-,4725",9,"15,75",1,",1111","-,2882","-,889",14,"-,7704",7,7,1,3,1,3,1,4,2138,38,2
"3817",15200125,"-,3381",10,"16,08",1,"-,1651","-,2882","-,889",10,"-2,0601",7,7,1,1,1,1,1,1,2138,38,2
"3818",15200125,"-,8248",9,"16,25",2,",4631","-1,4985","-1,828",8,"-,2453",7,7,1,1,1,1,1,1,2138,38,2
"3819",15200125,"-,6837",10,"16",2,",8101","-,9705","1,0991",9,"-,0965",7,7,1,1,1,1,1,1,2138,38,2
"3820",15200125,",9357",10,"15,83",1,",6611",",395","-3,0789",6,"-1,6533",7,7,1,1,1,2,1,1,2138,38,2
"3821",15200125,"1,0594",10,"15,92",1,"1,3961","-,4374",",5658",13,"-,9886",7,7,1,1,1,1,1,1,2138,38,2
"3822",15200125,",9357",10,"15,75",1,"1,3961",",9455","1,0991",7,"-1,7418",7,7,1,1,1,2,1,2,2138,38,2
"3823",15200125,"-3,1297",10,"15,33",1,",5952","2,2879","1,0991",10,"-,2841",7,7,1,1,1,1,1,1,2138,38,2
"3824",15200125,"-,1985",10,"15,67",1,",4631","-1,1533","-,4263",7,"-,476",7,7,2,2,1,3,1,3,2138,38,2
"3825",15200125,",4438",9,"16,08",1,",5242","-,8088","-,5225",7,"-2,24",7,7,1,1,1,1,1,1,2138,38,2
"3826",15200125,"-,1515",9,"15,92",2,",9799","-,2882","-,889",7,"-1,3326",7,7,1,1,1,1,1,1,2138,38,2
"3827",15200125,"-,3381",10,"15,83",1,"-,4849","-1,1533","-,889",7,"-1,9996",7,7,1,1,1,2,1,2,2138,38,2
"3828",15200125,"-,423",10,"15,75",1,",6611",",148",",5658",9,"-1,4533",7,7,1,1,1,1,1,1,2138,38,2
"3829",15200125,",1905",9,"15,92",1,"-,2803","-,7876","-,0436",17,"-1,6026",7,7,1,1,1,1,1,2,2138,38,2
"3830",15200125,"-,3381",9,"15,33",1,"1,8543","-,9705","-,889",9,"-1,9222",7,7,1,1,1,1,1,1,2138,38,2
"3831",15200125,",0422",10,"15,5",1,",4631","-1,3545","1,0991",13,"-1,2809",7,7,1,1,1,2,1,1,2138,38,2
"3832",15200125,"-,7105",9,"15,67",1,"1,8543","-,9705","1,0991",6,"-2,3681",7,7,1,1,1,1,1,1,2138,38,2
"3833",15200125,"-,5609",10,"15,33",2,"1,3961","-,8088","-,3306",8,",0376",7,7,1,1,2,1,1,1,2138,38,2
"3834",15200125,"-1,8419",10,"15,5",2,",5387","-,2882","1,0991",6,"-,9183",7,7,1,1,1,1,1,1,2138,38,2
"3835",15200125,"-,4838",9,"15,92",1,",1717","-,2882","-,889",12,"-1,9956",7,7,1,1,1,1,1,1,2138,38,2
"3836",15200125,"2,5915",10,"15,83",2,"-,1651","-,8088","-,4263",12,"-1,2231",7,7,1,1,1,1,1,1,2138,38,2
"3837",15200125,",0248",9,"15,92",1,",2937","-,9705","1,0991",11,"-1,9755",7,7,1,1,1,1,1,1,2138,38,2
"3838",15200125,",2906",9,"15,67",2,"-,4291","2,2879","-1,3298",11,"-1,2857",7,7,2,3,1,3,2,3,2138,38,2
"3839",15200125,"-,9066",11,"16,33",1,"1,8543","-,2385","-2,1897",12,"-1,1464",7,7,3,3,1,1,1,1,2138,38,2
"3840",15200125,"-,3381",10,"15,83",2,"-,1651","-,9705","-,3389",8,"-,6723",7,7,1,3,1,1,2,1,2138,38,2
"3841",15200125,"-,3381",10,"15,75",1,"-,1651","-,2882","-,889",6,"-1,4698",7,7,1,1,1,1,1,1,2138,38,2
"3842",15200125,"-,2015",10,"15,42",2,",4631","-,9705",",025",9,"-1,3263",7,7,1,1,1,2,1,1,2138,38,2
"3843",15200125,",3645",10,"15,92",2,"-,1651","-,2882","1,0991",7,"-,2033",7,7,1,1,1,1,1,1,2138,38,2
"3844",15200125,",5901",10,"16",2,"1,8543","1,5899","1,0991",12,"-1,03",7,7,1,1,1,1,1,4,2138,38,2
"3845",15200125,"-1,4115",10,"15,42",2,"-,1651",",4252",",4662",7,"-1,9018",7,7,1,1,1,1,1,1,2138,38,2
"3846",15200125,",6642",9,"15,83",2,"-,4495",",5637",",1018",8,"-1,0622",7,7,1,2,1,2,1,1,2138,38,2
"3847",15200125,"-1,2131",9,"15,33",2,",1148","-,618",",3838",9,"-,5903",7,7,1,1,1,1,1,1,2138,38,2
"3848",15200125,"-,3381",10,"16",2,"-,7662","-,7876","-1,388",8,"-1,827",7,7,2,2,1,2,1,2,2138,38,2
"3849",15200125,"-,7104",8,"15,92",1,"-,5512","-1,2109","-1,2602",16,"-2,0648",7,7,1,2,2,4,1,2,2138,38,2
"3850",15200126,"-,2261",10,"16,08",1,"-,2908","1,5604",",3821",7,"-,5716",7,7,1,1,1,1,1,1,543,38,3
"3851",15200126,"-,3381",10,"15,83",2,",1111","-,2882","-,0436",7," ",7,7,1,1,1,1,1,1,543,38,3
"3852",15200126,"1,0269",10,"15,42",1,",9799",",3177","1,0991",8,"-,6741",7,7,1,1,1,1,1,1,543,38,3
"3853",15200126,"-,5174",10,"16",2,"-,8476","-,2882","-,2495",9,",4422",7,7,2,1,1,2,1,1,543,38,3
"3854",15200126,",2947",10,"16,08",2,",2296",",395",",3838",5,"-1,2649",7,7,2,1,1,1,1,1,543,38,3
"3855",15200126,"-,3381",10,"15,83",2,"-,5643","-1,3995","-,889",8,"-2,7472",7,7,1,1,1,1,1,1,543,38,3
"3856",15200126,"-1,0362",9,"15,67",1,"-,1081",",0407","1,0991",11,"-2,5064",7,7,9,9,9,9,9,9,543,38,3
"3857",15200126,"-,5199",10,"16,33",1,"-,5996",",6615","-1,0226",11,"-,4903",7,7,1,1,1,1,1,1,543,38,3
